time,density,nonezero,
68,0.7,0.76,
69,0.7,0.715,
70,0.7,0.705,
71,0.7,0.735,
72,0.7,0.71,
73,0.7,0.72,
74,0.7,0.71,
75,0.7,0.67,
76,0.7,0.7,
77,0.7,0.71,
78,0.7,0.705,
79,0.7,0.73,
80,0.7,0.725,
81,0.7,0.71,
82,0.7,0.64,
83,0.7,0.725,
84,0.7,0.695,
85,0.7,0.7,
86,0.7,0.775,
87,0.7,0.685,
88,0.7,0.72,
89,0.7,0.69,
90,0.7,0.695,
91,0.7,0.8,
92,0.7,0.735,
93,0.7,0.715,
94,0.7,0.73,
95,0.7,0.715,
96,0.7,0.73,
97,0.7,0.75,
98,0.7,0.73,
99,0.7,0.69,
100,0.7,0.765,
101,0.7,0.765,
102,0.7,0.695,
103,0.7,0.735,
104,0.7,0.715,
105,0.7,0.725,
106,0.7,0.695,
107,0.7,0.695,
108,0.7,0.695,
109,0.7,0.69,
110,0.7,0.705,
111,0.7,0.67,
112,0.7,0.72,
113,0.7,0.64,
114,0.7,0.71,
115,0.7,0.655,
116,0.7,0.685,
117,0.7,0.7,
118,0.7,0.715,
119,0.7,0.74,
120,0.7,0.775,
121,0.7,0.63,
122,0.7,0.725,
123,0.7,0.69,
124,0.7,0.695,
125,0.7,0.75,
126,0.7,0.71,
127,0.7,0.645,
128,0.7,0.74,
129,0.7,0.74,
130,0.7,0.68,
131,0.7,0.705,
132,0.7,0.685,
133,0.7,0.75,
134,0.7,0.65,
135,0.7,0.695,
136,0.7,0.685,
137,0.7,0.745,
138,0.7,0.675,
139,0.7,0.72,
140,0.7,0.725,
141,0.7,0.705,
142,0.7,0.75,
143,0.7,0.695,
144,0.7,0.765,
145,0.7,0.695,
146,0.7,0.685,
147,0.7,0.74,
148,0.7,0.71,
149,0.7,0.73,
150,0.7,0.665,
151,0.7,0.695,
152,0.7,0.725,
153,0.7,0.695,
154,0.7,0.695,
155,0.7,0.75,
156,0.7,0.685,
157,0.7,0.675,
158,0.7,0.68,
159,0.7,0.625,
160,0.7,0.705,
161,0.7,0.82,
162,0.7,0.725,
163,0.7,0.71,
164,0.7,0.75,
165,0.7,0.68,
166,0.7,0.705,
167,0.7,0.695,
168,0.7,0.78,
169,0.7,0.73,
170,0.7,0.7,
171,0.7,0.705,
172,0.7,0.755,
173,0.7,0.66,
174,0.7,0.73,
175,0.7,0.67,
176,0.7,0.695,
177,0.7,0.65,
178,0.7,0.715,
179,0.7,0.66,
180,0.7,0.7,
181,0.7,0.655,
182,0.7,0.71,
183,0.7,0.715,
184,0.7,0.705,
185,0.7,0.66,
186,0.7,0.685,
187,0.7,0.685,
188,0.7,0.675,
189,0.7,0.65,
190,0.7,0.76,
191,0.7,0.715,
192,0.7,0.69,
193,0.7,0.73,
194,0.7,0.715,
195,0.7,0.695,
196,0.7,0.725,
197,0.7,0.755,
198,0.7,0.66,
199,0.7,0.695,
200,0.7,0.71,
1,0.8,0.775,
2,0.8,0.79,
3,0.8,0.825,
4,0.8,0.81,
5,0.8,0.815,
6,0.8,0.795,
7,0.8,0.815,
8,0.8,0.825,
9,0.8,0.81,
10,0.8,0.785,
11,0.8,0.815,
12,0.8,0.845,
13,0.8,0.8,
14,0.8,0.805,
15,0.8,0.815,
16,0.8,0.805,
17,0.8,0.79,
18,0.8,0.78,
19,0.8,0.77,
20,0.8,0.775,
21,0.8,0.83,
22,0.8,0.78,
23,0.8,0.83,
24,0.8,0.77,
25,0.8,0.79,
26,0.8,0.83,
27,0.8,0.85,
28,0.8,0.815,
29,0.8,0.735,
30,0.8,0.815,
31,0.8,0.81,
32,0.8,0.755,
33,0.8,0.87,
34,0.8,0.835,
35,0.8,0.845,
36,0.8,0.82,
37,0.8,0.815,
38,0.8,0.785,
39,0.8,0.83,
40,0.8,0.845,
41,0.8,0.805,
42,0.8,0.855,
43,0.8,0.815,
44,0.8,0.775,
45,0.8,0.81,
46,0.8,0.845,
47,0.8,0.845,
48,0.8,0.775,
49,0.8,0.83,
50,0.8,0.805,
51,0.8,0.79,
52,0.8,0.79,
53,0.8,0.875,
54,0.8,0.82,
55,0.8,0.855,
56,0.8,0.81,
57,0.8,0.85,
58,0.8,0.81,
59,0.8,0.785,
60,0.8,0.795,
61,0.8,0.8,
62,0.8,0.805,
63,0.8,0.83,
64,0.8,0.815,
65,0.8,0.815,
66,0.8,0.81,
67,0.8,0.82,
68,0.8,0.82,
69,0.8,0.79,
70,0.8,0.83,
71,0.8,0.835,
72,0.8,0.8,
73,0.8,0.765,
74,0.8,0.825,
75,0.8,0.765,
76,0.8,0.77,
77,0.8,0.79,
78,0.8,0.79,
79,0.8,0.815,
80,0.8,0.835,
81,0.8,0.815,
82,0.8,0.795,
83,0.8,0.79,
84,0.8,0.77,
85,0.8,0.77,
86,0.8,0.755,
87,0.8,0.81,
88,0.8,0.805,
89,0.8,0.76,
90,0.8,0.79,
91,0.8,0.825,
92,0.8,0.795,
93,0.8,0.825,
94,0.8,0.735,
95,0.8,0.81,
96,0.8,0.79,
97,0.8,0.75,
98,0.8,0.855,
99,0.8,0.835,
100,0.8,0.82,
101,0.8,0.81,
102,0.8,0.815,
103,0.8,0.83,
104,0.8,0.795,
105,0.8,0.82,
106,0.8,0.805,
107,0.8,0.795,
108,0.8,0.81,
109,0.8,0.82,
110,0.8,0.82,
111,0.8,0.79,
112,0.8,0.785,
113,0.8,0.8,
114,0.8,0.775,
115,0.8,0.84,
116,0.8,0.805,
117,0.8,0.81,
118,0.8,0.775,
119,0.8,0.845,
120,0.8,0.865,
121,0.8,0.825,
122,0.8,0.84,
123,0.8,0.845,
124,0.8,0.835,
125,0.8,0.79,
126,0.8,0.83,
127,0.8,0.835,
128,0.8,0.835,
129,0.8,0.825,
130,0.8,0.765,
131,0.8,0.755,
132,0.8,0.83,
133,0.8,0.855,
134,0.8,0.805,
135,0.8,0.82,
136,0.8,0.845,
137,0.8,0.76,
138,0.8,0.79,
139,0.8,0.805,
140,0.8,0.825,
141,0.8,0.845,
142,0.8,0.885,
143,0.8,0.795,
144,0.8,0.815,
145,0.8,0.82,
146,0.8,0.83,
147,0.8,0.805,
148,0.8,0.885,
149,0.8,0.78,
150,0.8,0.87,
151,0.8,0.845,
152,0.8,0.77,
153,0.8,0.85,
154,0.8,0.835,
155,0.8,0.835,
156,0.8,0.87,
157,0.8,0.79,
158,0.8,0.795,
159,0.8,0.775,
160,0.8,0.85,
161,0.8,0.81,
162,0.8,0.79,
163,0.8,0.765,
164,0.8,0.835,
165,0.8,0.765,
166,0.8,0.78,
167,0.8,0.785,
168,0.8,0.815,
169,0.8,0.795,
170,0.8,0.81,
171,0.8,0.765,
172,0.8,0.795,
173,0.8,0.825,
174,0.8,0.785,
175,0.8,0.835,
176,0.8,0.79,
177,0.8,0.805,
178,0.8,0.84,
179,0.8,0.775,
180,0.8,0.76,
181,0.8,0.755,
182,0.8,0.85,
183,0.8,0.8,
184,0.8,0.8,
185,0.8,0.815,
186,0.8,0.845,
187,0.8,0.815,
188,0.8,0.8,
189,0.8,0.795,
190,0.8,0.78,
191,0.8,0.775,
192,0.8,0.86,
193,0.8,0.815,
194,0.8,0.795,
195,0.8,0.875,
196,0.8,0.85,
197,0.8,0.825,
198,0.8,0.81,
199,0.8,0.815,
200,0.8,0.815,
1,0.9,0.855,
2,0.9,0.885,
3,0.9,0.89,
4,0.9,0.915,
5,0.9,0.915,
6,0.9,0.9,
7,0.9,0.93,
8,0.9,0.9,
9,0.9,0.91,
10,0.9,0.955,
11,0.9,0.905,
12,0.9,0.87,
13,0.9,0.91,
14,0.9,0.91,
15,0.9,0.875,
16,0.9,0.935,
17,0.9,0.905,
18,0.9,0.94,
19,0.9,0.92,
20,0.9,0.895,
21,0.9,0.905,
22,0.9,0.9,
23,0.9,0.93,
24,0.9,0.925,
25,0.9,0.92,
26,0.9,0.865,
27,0.9,0.9,
28,0.9,0.895,
29,0.9,0.88,
30,0.9,0.91,
31,0.9,0.9,
32,0.9,0.915,
33,0.9,0.9,
34,0.9,0.87,
35,0.9,0.87,
36,0.9,0.895,
37,0.9,0.905,
38,0.9,0.885,
39,0.9,0.925,
40,0.9,0.91,
41,0.9,0.895,
42,0.9,0.89,
43,0.9,0.93,
44,0.9,0.89,
45,0.9,0.925,
46,0.9,0.915,
47,0.9,0.885,
48,0.9,0.91,
49,0.9,0.935,
50,0.9,0.89,
51,0.9,0.91,
52,0.9,0.885,
53,0.9,0.89,
54,0.9,0.91,
55,0.9,0.91,
56,0.9,0.885,
57,0.9,0.92,
58,0.9,0.93,
59,0.9,0.91,
60,0.9,0.88,
61,0.9,0.87,
62,0.9,0.84,
63,0.9,0.895,
64,0.9,0.955,
65,0.9,0.925,
66,0.9,0.89,
67,0.9,0.885,
68,0.9,0.915,
69,0.9,0.89,
70,0.9,0.93,
71,0.9,0.905,
72,0.9,0.9,
73,0.9,0.935,
74,0.9,0.875,
75,0.9,0.925,
76,0.9,0.91,
77,0.9,0.89,
78,0.9,0.915,
79,0.9,0.875,
80,0.9,0.935,
81,0.9,0.915,
82,0.9,0.915,
83,0.9,0.9,
84,0.9,0.89,
85,0.9,0.865,
86,0.9,0.915,
87,0.9,0.905,
88,0.9,0.93,
89,0.9,0.905,
90,0.9,0.93,
91,0.9,0.91,
92,0.9,0.91,
93,0.9,0.925,
94,0.9,0.88,
95,0.9,0.93,
96,0.9,0.9,
97,0.9,0.885,
98,0.9,0.89,
99,0.9,0.915,
100,0.9,0.925,
101,0.9,0.905,
102,0.9,0.89,
103,0.9,0.94,
104,0.9,0.885,
105,0.9,0.915,
106,0.9,0.905,
107,0.9,0.93,
108,0.9,0.94,
109,0.9,0.95,
110,0.9,0.9,
111,0.9,0.895,
112,0.9,0.91,
113,0.9,0.855,
114,0.9,0.925,
115,0.9,0.91,
116,0.9,0.905,
117,0.9,0.91,
118,0.9,0.9,
119,0.9,0.92,
120,0.9,0.915,
121,0.9,0.885,
122,0.9,0.935,
123,0.9,0.91,
124,0.9,0.94,
125,0.9,0.92,
126,0.9,0.93,
127,0.9,0.915,
128,0.9,0.9,
129,0.9,0.9,
130,0.9,0.945,
131,0.9,0.95,
132,0.9,0.93,
133,0.9,0.915,
134,0.9,0.86,
135,0.9,0.92,
136,0.9,0.94,
137,0.9,0.905,
138,0.9,0.855,
139,0.9,0.92,
140,0.9,0.895,
141,0.9,0.89,
142,0.9,0.935,
143,0.9,0.92,
144,0.9,0.92,
145,0.9,0.89,
146,0.9,0.94,
147,0.9,0.915,
148,0.9,0.915,
149,0.9,0.905,
150,0.9,0.9,
151,0.9,0.895,
152,0.9,0.905,
153,0.9,0.865,
154,0.9,0.9,
155,0.9,0.87,
156,0.9,0.915,
157,0.9,0.9,
158,0.9,0.945,
159,0.9,0.89,
160,0.9,0.93,
161,0.9,0.92,
162,0.9,0.9,
163,0.9,0.9,
164,0.9,0.895,
165,0.9,0.92,
166,0.9,0.9,
167,0.9,0.905,
168,0.9,0.9,
169,0.9,0.9,
170,0.9,0.935,
171,0.9,0.92,
172,0.9,0.87,
173,0.9,0.91,
174,0.9,0.91,
175,0.9,0.91,
176,0.9,0.94,
177,0.9,0.915,
178,0.9,0.895,
179,0.9,0.93,
180,0.9,0.935,
181,0.9,0.92,
182,0.9,0.905,
183,0.9,0.895,
184,0.9,0.92,
185,0.9,0.86,
186,0.9,0.92,
187,0.9,0.895,
188,0.9,0.905,
189,0.9,0.85,
190,0.9,0.89,
191,0.9,0.9,
192,0.9,0.915,
193,0.9,0.915,
194,0.9,0.92,
195,0.9,0.9,
196,0.9,0.925,
197,0.9,0.92,
198,0.9,0.895,
199,0.9,0.89,
200,0.9,0.89,
