benchmark,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,3,144.582,4,25,1600,256,FulcrumInner,144.582,encoder,MB/s
Binary,3,143.392,4,26,1600,256,FulcrumInner,143.392,encoder,MB/s
Binary,3,144.799,4,27,1600,256,FulcrumInner,144.799,encoder,MB/s
Binary,3,142.457,4,28,1600,256,FulcrumInner,142.457,encoder,MB/s
Binary,3,142.929,4,29,1600,256,FulcrumInner,142.929,encoder,MB/s
Binary,4,135.584,4,0,1600,256,FulcrumInner,135.584,encoder,MB/s
Binary,4,140.659,4,1,1600,256,FulcrumInner,140.659,encoder,MB/s
Binary,4,142.979,4,2,1600,256,FulcrumInner,142.979,encoder,MB/s
Binary,4,143.543,4,3,1600,256,FulcrumInner,143.543,encoder,MB/s
Binary,4,142.805,4,4,1600,256,FulcrumInner,142.805,encoder,MB/s
Binary,4,142.173,4,5,1600,256,FulcrumInner,142.173,encoder,MB/s
Binary,4,141.559,4,6,1600,256,FulcrumInner,141.559,encoder,MB/s
Binary,4,142.917,4,7,1600,256,FulcrumInner,142.917,encoder,MB/s
Binary,4,142.954,4,8,1600,256,FulcrumInner,142.954,encoder,MB/s
Binary,4,144.429,4,9,1600,256,FulcrumInner,144.429,encoder,MB/s
Binary,4,143.367,4,10,1600,256,FulcrumInner,143.367,encoder,MB/s
Binary,4,139.748,4,11,1600,256,FulcrumInner,139.748,encoder,MB/s
Binary,4,141.939,4,12,1600,256,FulcrumInner,141.939,encoder,MB/s
Binary,4,142.544,4,13,1600,256,FulcrumInner,142.544,encoder,MB/s
Binary,4,140.551,4,14,1600,256,FulcrumInner,140.551,encoder,MB/s
Binary,4,143.442,4,15,1600,256,FulcrumInner,143.442,encoder,MB/s
Binary,4,142.148,4,16,1600,256,FulcrumInner,142.148,encoder,MB/s
Binary,4,138.918,4,17,1600,256,FulcrumInner,138.918,encoder,MB/s
Binary,4,143.129,4,18,1600,256,FulcrumInner,143.129,encoder,MB/s
Binary,4,142.581,4,19,1600,256,FulcrumInner,142.581,encoder,MB/s
Binary,4,141.669,4,20,1600,256,FulcrumInner,141.669,encoder,MB/s
Binary,4,140.466,4,21,1600,256,FulcrumInner,140.466,encoder,MB/s
Binary,4,143.757,4,22,1600,256,FulcrumInner,143.757,encoder,MB/s
Binary,4,142.05,4,23,1600,256,FulcrumInner,142.05,encoder,MB/s
Binary,4,142.284,4,24,1600,256,FulcrumInner,142.284,encoder,MB/s
Binary,4,141.546,4,25,1600,256,FulcrumInner,141.546,encoder,MB/s
Binary,4,142.099,4,26,1600,256,FulcrumInner,142.099,encoder,MB/s
Binary,4,142.037,4,27,1600,256,FulcrumInner,142.037,encoder,MB/s
Binary,4,143.518,4,28,1600,256,FulcrumInner,143.518,encoder,MB/s
Binary,4,141.29,4,29,1600,256,FulcrumInner,141.29,encoder,MB/s
Binary,1,114.595,3,0,1600,256,FulcrumInner,116.385,decoder,MB/s
Binary,1,117.23,3,1,1600,256,FulcrumInner,117.687,decoder,MB/s
Binary,1,115.99,3,2,1600,256,FulcrumInner,116.443,decoder,MB/s
Binary,1,117.353,3,3,1600,256,FulcrumInner,118.27,decoder,MB/s
Binary,1,115.283,3,4,1600,256,FulcrumInner,115.733,decoder,MB/s
Binary,1,117.33,3,5,1600,256,FulcrumInner,117.789,decoder,MB/s
Binary,1,114.18,3,6,1600,256,FulcrumInner,115.518,decoder,MB/s
Binary,1,116.562,3,7,1600,256,FulcrumInner,117.473,decoder,MB/s
Binary,1,117.297,3,8,1600,256,FulcrumInner,117.755,decoder,MB/s
Binary,1,116.078,3,9,1600,256,FulcrumInner,116.531,decoder,MB/s
Binary,1,113.014,3,10,1600,256,FulcrumInner,114.338,decoder,MB/s
Binary,1,117.051,3,11,1600,256,FulcrumInner,117.508,decoder,MB/s
Binary,1,116.485,3,12,1600,256,FulcrumInner,116.94,decoder,MB/s
Binary,1,116.485,3,13,1600,256,FulcrumInner,118.305,decoder,MB/s
Binary,1,115.597,3,14,1600,256,FulcrumInner,117.404,decoder,MB/s
Binary,1,115.24,3,15,1600,256,FulcrumInner,117.04,decoder,MB/s
Binary,1,109.091,3,16,1600,256,FulcrumInner,109.517,decoder,MB/s
Binary,1,115.903,3,17,1600,256,FulcrumInner,116.355,decoder,MB/s
Binary,1,116.188,3,18,1600,256,FulcrumInner,116.641,decoder,MB/s
Binary,1,116.529,3,19,1600,256,FulcrumInner,116.984,decoder,MB/s
Binary,1,114.648,3,20,1600,256,FulcrumInner,117.335,decoder,MB/s
Binary,1,117.196,3,21,1600,256,FulcrumInner,117.654,decoder,MB/s
Binary,1,115.848,3,22,1600,256,FulcrumInner,116.753,decoder,MB/s
Binary,1,116.309,3,23,1600,256,FulcrumInner,117.217,decoder,MB/s
Binary,1,113.778,3,24,1600,256,FulcrumInner,115.111,decoder,MB/s
Binary,1,115.089,3,25,1600,256,FulcrumInner,116.887,decoder,MB/s
Binary,1,118.37,3,26,1600,256,FulcrumInner,119.295,decoder,MB/s
Binary,1,114.787,3,27,1600,256,FulcrumInner,115.684,decoder,MB/s
Binary,1,115.979,3,28,1600,256,FulcrumInner,116.432,decoder,MB/s
Binary,1,114.531,3,29,1600,256,FulcrumInner,115.425,decoder,MB/s
Binary,2,114.18,3,0,1600,256,FulcrumInner,115.072,decoder,MB/s
Binary,2,112.662,3,1,1600,256,FulcrumInner,115.302,decoder,MB/s
Binary,2,115.456,3,2,1600,256,FulcrumInner,117.26,decoder,MB/s
Binary,2,114.52,3,3,1600,256,FulcrumInner,115.862,decoder,MB/s
Binary,2,114.074,3,4,1600,256,FulcrumInner,114.965,decoder,MB/s
Binary,2,113.494,3,5,1600,256,FulcrumInner,115.711,decoder,MB/s
Binary,2,113.347,3,6,1600,256,FulcrumInner,114.233,decoder,MB/s
Binary,2,115.294,3,7,1600,256,FulcrumInner,117.095,decoder,MB/s
Binary,2,115.684,3,8,1600,256,FulcrumInner,116.588,decoder,MB/s
Binary,2,114.19,3,9,1600,256,FulcrumInner,115.974,decoder,MB/s
Binary,2,114.755,3,10,1600,256,FulcrumInner,115.652,decoder,MB/s
Binary,2,115.684,3,11,1600,256,FulcrumInner,116.588,decoder,MB/s
Binary,2,114.243,3,12,1600,256,FulcrumInner,115.582,decoder,MB/s
Binary,2,114.243,3,13,1600,256,FulcrumInner,116.028,decoder,MB/s
Binary,2,115.348,3,14,1600,256,FulcrumInner,116.249,decoder,MB/s
Binary,2,114.638,3,15,1600,256,FulcrumInner,116.429,decoder,MB/s
Binary,2,113.055,3,16,1600,256,FulcrumInner,114.38,decoder,MB/s
Binary,2,114.734,3,17,1600,256,FulcrumInner,115.63,decoder,MB/s
Binary,2,114.734,3,18,1600,256,FulcrumInner,115.63,decoder,MB/s
Binary,2,115.121,3,19,1600,256,FulcrumInner,116.47,decoder,MB/s
Binary,2,113.715,3,20,1600,256,FulcrumInner,115.936,decoder,MB/s
Binary,2,113.936,3,21,1600,256,FulcrumInner,115.271,decoder,MB/s
Binary,2,113.947,3,22,1600,256,FulcrumInner,115.282,decoder,MB/s
Binary,2,113.41,3,23,1600,256,FulcrumInner,115.625,decoder,MB/s
Binary,2,115.532,3,24,1600,256,FulcrumInner,116.435,decoder,MB/s
Binary,2,108.055,3,25,1600,256,FulcrumInner,110.587,decoder,MB/s
Binary,2,115.045,3,26,1600,256,FulcrumInner,116.394,decoder,MB/s
Binary,2,113.274,3,27,1600,256,FulcrumInner,115.487,decoder,MB/s
Binary,2,114.318,3,28,1600,256,FulcrumInner,115.657,decoder,MB/s
Binary,2,113.968,3,29,1600,256,FulcrumInner,116.194,decoder,MB/s
Binary,3,112.404,3,0,1600,256,FulcrumInner,115.477,decoder,MB/s
Binary,3,114.563,3,1,1600,256,FulcrumInner,116.353,decoder,MB/s
Binary,3,113.609,3,2,1600,256,FulcrumInner,115.385,decoder,MB/s
Binary,3,112.527,3,3,1600,256,FulcrumInner,114.725,decoder,MB/s
Binary,3,113.536,3,4,1600,256,FulcrumInner,114.866,decoder,MB/s
Binary,3,111.436,3,5,1600,256,FulcrumInner,114.047,decoder,MB/s
Binary,3,114.042,3,6,1600,256,FulcrumInner,115.824,decoder,MB/s
Binary,3,113.809,3,7,1600,256,FulcrumInner,116.921,decoder,MB/s
Binary,3,113.736,3,8,1600,256,FulcrumInner,115.513,decoder,MB/s
Binary,3,115.38,3,9,1600,256,FulcrumInner,116.732,decoder,MB/s
Binary,3,112.775,3,10,1600,256,FulcrumInner,114.978,decoder,MB/s
Binary,3,111.385,3,11,1600,256,FulcrumInner,117.041,decoder,MB/s
Binary,3,113.055,3,12,1600,256,FulcrumInner,114.822,decoder,MB/s
Binary,3,115.478,3,13,1600,256,FulcrumInner,116.831,decoder,MB/s
Binary,3,111.913,3,14,1600,256,FulcrumInner,113.661,decoder,MB/s
Binary,3,115.24,3,15,1600,256,FulcrumInner,117.04,decoder,MB/s
Binary,3,113.306,3,16,1600,256,FulcrumInner,114.633,decoder,MB/s
Binary,3,113.736,3,17,1600,256,FulcrumInner,115.068,decoder,MB/s
Binary,3,114.82,3,18,1600,256,FulcrumInner,116.165,decoder,MB/s
Binary,3,114.222,3,19,1600,256,FulcrumInner,116.007,decoder,MB/s
Binary,3,114.137,3,20,1600,256,FulcrumInner,115.92,decoder,MB/s
Binary,3,113.17,3,21,1600,256,FulcrumInner,115.822,decoder,MB/s
Binary,3,114.82,3,22,1600,256,FulcrumInner,116.165,decoder,MB/s
Binary,3,114.477,3,23,1600,256,FulcrumInner,115.819,decoder,MB/s
Binary,3,112.983,3,24,1600,256,FulcrumInner,116.072,decoder,MB/s
Binary,3,113.431,3,25,1600,256,FulcrumInner,115.647,decoder,MB/s
Binary,3,113.778,3,26,1600,256,FulcrumInner,116,decoder,MB/s
Binary,3,111.496,3,27,1600,256,FulcrumInner,113.238,decoder,MB/s
Binary,3,110.853,3,28,1600,256,FulcrumInner,112.585,decoder,MB/s
Binary,3,105.26,3,29,1600,256,FulcrumInner,107.727,decoder,MB/s
Binary,4,112.096,3,0,1600,256,FulcrumInner,114.724,decoder,MB/s
Binary,4,113.673,3,1,1600,256,FulcrumInner,115.449,decoder,MB/s
Binary,4,112.015,3,2,1600,256,FulcrumInner,115.515,decoder,MB/s
Binary,4,113.306,3,3,1600,256,FulcrumInner,115.519,decoder,MB/s
Binary,4,111.964,3,4,1600,256,FulcrumInner,114.15,decoder,MB/s
Binary,4,110.108,3,5,1600,256,FulcrumInner,111.828,decoder,MB/s
Binary,4,109.92,3,6,1600,256,FulcrumInner,112.497,decoder,MB/s
Binary,4,112.724,3,7,1600,256,FulcrumInner,115.366,decoder,MB/s
Binary,4,113.108,3,8,1600,256,FulcrumInner,115.317,decoder,MB/s
Binary,4,112.993,3,9,1600,256,FulcrumInner,115.2,decoder,MB/s
Binary,4,114.148,3,10,1600,256,FulcrumInner,115.931,decoder,MB/s
Binary,4,114.97,3,11,1600,256,FulcrumInner,117.216,decoder,MB/s
Binary,4,110.563,3,12,1600,256,FulcrumInner,112.291,decoder,MB/s
Binary,4,113.16,3,13,1600,256,FulcrumInner,115.37,decoder,MB/s
Binary,4,112.445,3,14,1600,256,FulcrumInner,115.52,decoder,MB/s
Binary,4,111.862,3,15,1600,256,FulcrumInner,113.609,decoder,MB/s
Binary,4,112.066,3,16,1600,256,FulcrumInner,114.254,decoder,MB/s
Binary,4,108.83,3,17,1600,256,FulcrumInner,112.656,decoder,MB/s
Binary,4,114.286,3,18,1600,256,FulcrumInner,116.518,decoder,MB/s
Binary,4,112.404,3,19,1600,256,FulcrumInner,114.599,decoder,MB/s
Binary,4,113.264,3,20,1600,256,FulcrumInner,115.476,decoder,MB/s
Binary,4,112.548,3,21,1600,256,FulcrumInner,114.307,decoder,MB/s
Binary,4,114.605,3,22,1600,256,FulcrumInner,116.396,decoder,MB/s
Binary,4,105.64,3,23,1600,256,FulcrumInner,108.116,decoder,MB/s
Binary,4,110.543,3,24,1600,256,FulcrumInner,115.293,decoder,MB/s
Binary,4,108.436,3,25,1600,256,FulcrumInner,113.519,decoder,MB/s
Binary,4,110.833,3,26,1600,256,FulcrumInner,114.729,decoder,MB/s
Binary,4,111.567,3,27,1600,256,FulcrumInner,113.31,decoder,MB/s
Binary,4,113.055,3,28,1600,256,FulcrumInner,115.705,decoder,MB/s
Binary,4,109.685,3,29,1600,256,FulcrumInner,113.541,decoder,MB/s
Binary,1,68.3122,1,0,1600,512,FulcrumInner,68.3122,encoder,MB/s
Binary,1,63.8155,1,1,1600,512,FulcrumInner,63.8155,encoder,MB/s
Binary,1,74.3039,1,2,1600,512,FulcrumInner,74.3039,encoder,MB/s
Binary,1,73.9417,1,3,1600,512,FulcrumInner,73.9417,encoder,MB/s
Binary,1,74.7173,1,4,1600,512,FulcrumInner,74.7173,encoder,MB/s
Binary,1,74.2298,1,5,1600,512,FulcrumInner,74.2298,encoder,MB/s
Binary,1,74.2702,1,6,1600,512,FulcrumInner,74.2702,encoder,MB/s
Binary,1,73.8351,1,7,1600,512,FulcrumInner,73.8351,encoder,MB/s
Binary,1,74.0821,1,8,1600,512,FulcrumInner,74.0821,encoder,MB/s
Binary,1,71.7778,1,9,1600,512,FulcrumInner,71.7778,encoder,MB/s
Binary,1,74.2432,1,10,1600,512,FulcrumInner,74.2432,encoder,MB/s
Binary,1,73.895,1,11,1600,512,FulcrumInner,73.895,encoder,MB/s
Binary,1,75.2388,1,12,1600,512,FulcrumInner,75.2388,encoder,MB/s
Binary,1,74.3241,1,13,1600,512,FulcrumInner,74.3241,encoder,MB/s
Binary,1,74.4592,1,14,1600,512,FulcrumInner,74.4592,encoder,MB/s
Binary,1,74.5473,1,15,1600,512,FulcrumInner,74.5473,encoder,MB/s
Binary,1,74.3511,1,16,1600,512,FulcrumInner,74.3511,encoder,MB/s
Binary,1,72.5855,1,17,1600,512,FulcrumInner,72.5855,encoder,MB/s
Binary,1,74.765,1,18,1600,512,FulcrumInner,74.765,encoder,MB/s
Binary,1,69.4061,1,19,1600,512,FulcrumInner,69.4061,encoder,MB/s
Binary,1,73.2868,1,20,1600,512,FulcrumInner,73.2868,encoder,MB/s
Binary,1,74.9223,1,21,1600,512,FulcrumInner,74.9223,encoder,MB/s
Binary,1,74.4727,1,22,1600,512,FulcrumInner,74.4727,encoder,MB/s
Binary,1,74.5269,1,23,1600,512,FulcrumInner,74.5269,encoder,MB/s
Binary,1,74.176,1,24,1600,512,FulcrumInner,74.176,encoder,MB/s
Binary,1,74.0821,1,25,1600,512,FulcrumInner,74.0821,encoder,MB/s
Binary,1,74.2567,1,26,1600,512,FulcrumInner,74.2567,encoder,MB/s
Binary,1,73.9617,1,27,1600,512,FulcrumInner,73.9617,encoder,MB/s
Binary,1,73.6823,1,28,1600,512,FulcrumInner,73.6823,encoder,MB/s
Binary,1,73.4511,1,29,1600,512,FulcrumInner,73.4511,encoder,MB/s
Binary,2,70.083,1,0,1600,512,FulcrumInner,70.083,encoder,MB/s
Binary,2,72.967,1,1,1600,512,FulcrumInner,72.967,encoder,MB/s
Binary,2,73.5104,1,2,1600,512,FulcrumInner,73.5104,encoder,MB/s
Binary,2,74.2432,1,3,1600,512,FulcrumInner,74.2432,encoder,MB/s
Binary,2,73.7819,1,4,1600,512,FulcrumInner,73.7819,encoder,MB/s
Binary,2,73.935,1,5,1600,512,FulcrumInner,73.935,encoder,MB/s
Binary,2,74.1022,1,6,1600,512,FulcrumInner,74.1022,encoder,MB/s
Binary,2,73.7686,1,7,1600,512,FulcrumInner,73.7686,encoder,MB/s
Binary,2,73.169,1,8,1600,512,FulcrumInner,73.169,encoder,MB/s
Binary,2,74.0955,1,9,1600,512,FulcrumInner,74.0955,encoder,MB/s
Binary,2,74.3106,1,10,1600,512,FulcrumInner,74.3106,encoder,MB/s
Binary,2,73.7287,1,11,1600,512,FulcrumInner,73.7287,encoder,MB/s
Binary,2,74.1962,1,12,1600,512,FulcrumInner,74.1962,encoder,MB/s
Binary,2,73.4577,1,13,1600,512,FulcrumInner,73.4577,encoder,MB/s
Binary,2,72.6628,1,14,1600,512,FulcrumInner,72.6628,encoder,MB/s
Binary,2,73.8351,1,15,1600,512,FulcrumInner,73.8351,encoder,MB/s
Binary,2,71.6522,1,16,1600,512,FulcrumInner,71.6522,encoder,MB/s
Binary,2,73.6757,1,17,1600,512,FulcrumInner,73.6757,encoder,MB/s
Binary,2,73.169,1,18,1600,512,FulcrumInner,73.169,encoder,MB/s
Binary,2,73.6889,1,19,1600,512,FulcrumInner,73.6889,encoder,MB/s
Binary,2,73.6227,1,20,1600,512,FulcrumInner,73.6227,encoder,MB/s
Binary,2,73.6624,1,21,1600,512,FulcrumInner,73.6624,encoder,MB/s
Binary,2,74.2029,1,22,1600,512,FulcrumInner,74.2029,encoder,MB/s
Binary,2,72.902,1,23,1600,512,FulcrumInner,72.902,encoder,MB/s
Binary,2,70.6877,1,24,1600,512,FulcrumInner,70.6877,encoder,MB/s
Binary,2,73.7952,1,25,1600,512,FulcrumInner,73.7952,encoder,MB/s
Binary,2,73.875,1,26,1600,512,FulcrumInner,73.875,encoder,MB/s
Binary,2,73.5963,1,27,1600,512,FulcrumInner,73.5963,encoder,MB/s
Binary,2,73.8284,1,28,1600,512,FulcrumInner,73.8284,encoder,MB/s
Binary,2,73.3656,1,29,1600,512,FulcrumInner,73.3656,encoder,MB/s
Binary,3,68.3749,1,0,1600,512,FulcrumInner,68.3749,encoder,MB/s
Binary,3,72.6048,1,1,1600,512,FulcrumInner,72.6048,encoder,MB/s
Binary,3,72.7596,1,2,1600,512,FulcrumInner,72.7596,encoder,MB/s
Binary,3,73.2344,1,3,1600,512,FulcrumInner,73.2344,encoder,MB/s
Binary,3,74.0754,1,4,1600,512,FulcrumInner,74.0754,encoder,MB/s
Binary,3,72.7402,1,5,1600,512,FulcrumInner,72.7402,encoder,MB/s
Binary,3,73.6691,1,6,1600,512,FulcrumInner,73.6691,encoder,MB/s
Binary,3,73.4445,1,7,1600,512,FulcrumInner,73.4445,encoder,MB/s
Binary,3,73.0385,1,8,1600,512,FulcrumInner,73.0385,encoder,MB/s
Binary,3,73.2671,1,9,1600,512,FulcrumInner,73.2671,encoder,MB/s
Binary,3,72.4251,1,10,1600,512,FulcrumInner,72.4251,encoder,MB/s
Binary,3,70.9879,1,11,1600,512,FulcrumInner,70.9879,encoder,MB/s
Binary,3,73.517,1,12,1600,512,FulcrumInner,73.517,encoder,MB/s
Binary,3,70.071,1,13,1600,512,FulcrumInner,70.071,encoder,MB/s
Binary,3,72.8372,1,14,1600,512,FulcrumInner,72.8372,encoder,MB/s
Binary,3,73.7885,1,15,1600,512,FulcrumInner,73.7885,encoder,MB/s
Binary,3,72.2781,1,16,1600,512,FulcrumInner,72.2781,encoder,MB/s
Binary,3,71.8218,1,17,1600,512,FulcrumInner,71.8218,encoder,MB/s
Binary,3,73.6956,1,18,1600,512,FulcrumInner,73.6956,encoder,MB/s
Binary,3,73.1821,1,19,1600,512,FulcrumInner,73.1821,encoder,MB/s
Binary,3,72.4827,1,20,1600,512,FulcrumInner,72.4827,encoder,MB/s
Binary,3,72.7531,1,21,1600,512,FulcrumInner,72.7531,encoder,MB/s
Binary,3,73.6691,1,22,1600,512,FulcrumInner,73.6691,encoder,MB/s
Binary,3,73.5764,1,23,1600,512,FulcrumInner,73.5764,encoder,MB/s
Binary,3,73.8284,1,24,1600,512,FulcrumInner,73.8284,encoder,MB/s
Binary,3,72.8243,1,25,1600,512,FulcrumInner,72.8243,encoder,MB/s
Binary,3,72.8761,1,26,1600,512,FulcrumInner,72.8761,encoder,MB/s
Binary,3,74.1156,1,27,1600,512,FulcrumInner,74.1156,encoder,MB/s
Binary,3,73.7819,1,28,1600,512,FulcrumInner,73.7819,encoder,MB/s
Binary,3,74.0219,1,29,1600,512,FulcrumInner,74.0219,encoder,MB/s
Binary,4,68.2269,1,0,1600,512,FulcrumInner,68.2269,encoder,MB/s
Binary,4,72.7079,1,1,1600,512,FulcrumInner,72.7079,encoder,MB/s
Binary,4,73.3196,1,2,1600,512,FulcrumInner,73.3196,encoder,MB/s
Binary,4,72.7725,1,3,1600,512,FulcrumInner,72.7725,encoder,MB/s
Binary,4,73.5236,1,4,1600,512,FulcrumInner,73.5236,encoder,MB/s
Binary,4,72.902,1,5,1600,512,FulcrumInner,72.902,encoder,MB/s
Binary,4,73.4248,1,6,1600,512,FulcrumInner,73.4248,encoder,MB/s
Binary,4,73.3459,1,7,1600,512,FulcrumInner,73.3459,encoder,MB/s
Binary,4,73.2082,1,8,1600,512,FulcrumInner,73.2082,encoder,MB/s
Binary,4,69.7607,1,9,1600,512,FulcrumInner,69.7607,encoder,MB/s
Binary,4,69.3943,1,10,1600,512,FulcrumInner,69.3943,encoder,MB/s
Binary,4,72.5791,1,11,1600,512,FulcrumInner,72.5791,encoder,MB/s
Binary,4,71.031,1,12,1600,512,FulcrumInner,71.031,encoder,MB/s
Binary,4,73.0515,1,13,1600,512,FulcrumInner,73.0515,encoder,MB/s
Binary,4,73.7885,1,14,1600,512,FulcrumInner,73.7885,encoder,MB/s
Binary,4,73.2279,1,15,1600,512,FulcrumInner,73.2279,encoder,MB/s
Binary,4,72.8566,1,16,1600,512,FulcrumInner,72.8566,encoder,MB/s
Binary,4,72.1826,1,17,1600,512,FulcrumInner,72.1826,encoder,MB/s
Binary,4,73.1494,1,18,1600,512,FulcrumInner,73.1494,encoder,MB/s
Binary,4,73.3459,1,19,1600,512,FulcrumInner,73.3459,encoder,MB/s
Binary,4,72.2208,1,20,1600,512,FulcrumInner,72.2208,encoder,MB/s
Binary,4,72.8113,1,21,1600,512,FulcrumInner,72.8113,encoder,MB/s
Binary,4,73.3721,1,22,1600,512,FulcrumInner,73.3721,encoder,MB/s
Binary,4,73.169,1,23,1600,512,FulcrumInner,73.169,encoder,MB/s
Binary,4,73.1625,1,24,1600,512,FulcrumInner,73.1625,encoder,MB/s
Binary,4,72.3292,1,25,1600,512,FulcrumInner,72.3292,encoder,MB/s
Binary,4,73.1167,1,26,1600,512,FulcrumInner,73.1167,encoder,MB/s
Binary,4,72.9995,1,27,1600,512,FulcrumInner,72.9995,encoder,MB/s
Binary,4,72.6821,1,28,1600,512,FulcrumInner,72.6821,encoder,MB/s
Binary,4,73.1037,1,29,1600,512,FulcrumInner,73.1037,encoder,MB/s
Binary,1,55.8685,1,0,1600,512,FulcrumInner,55.9776,decoder,MB/s
Binary,1,56.5668,1,1,1600,512,FulcrumInner,56.6773,decoder,MB/s
Binary,1,52.719,1,2,1600,512,FulcrumInner,53.1308,decoder,MB/s
Binary,1,55.5654,1,3,1600,512,FulcrumInner,55.6739,decoder,MB/s
Binary,1,55.6938,1,4,1600,512,FulcrumInner,55.9113,decoder,MB/s
Binary,1,56.6293,1,5,1600,512,FulcrumInner,56.7399,decoder,MB/s
Binary,1,56.229,1,6,1600,512,FulcrumInner,56.3388,decoder,MB/s
Binary,1,55.1873,1,7,1600,512,FulcrumInner,55.6184,decoder,MB/s
Binary,1,54.7703,1,8,1600,512,FulcrumInner,55.0913,decoder,MB/s
Binary,1,55.9678,1,9,1600,512,FulcrumInner,56.0771,decoder,MB/s
Binary,1,54.32,1,10,1600,512,FulcrumInner,54.7444,decoder,MB/s
Binary,1,55.2319,1,11,1600,512,FulcrumInner,55.7713,decoder,MB/s
Binary,1,55.0242,1,12,1600,512,FulcrumInner,55.2391,decoder,MB/s
Binary,1,55.6408,1,13,1600,512,FulcrumInner,55.7495,decoder,MB/s
Binary,1,55.4375,1,14,1600,512,FulcrumInner,55.5458,decoder,MB/s
Binary,1,55.7279,1,15,1600,512,FulcrumInner,55.8367,decoder,MB/s
Binary,1,55.4263,1,16,1600,512,FulcrumInner,56.0758,decoder,MB/s
Binary,1,56.5004,1,17,1600,512,FulcrumInner,56.6108,decoder,MB/s
Binary,1,55.5917,1,18,1600,512,FulcrumInner,55.9175,decoder,MB/s
Binary,1,56.0942,1,19,1600,512,FulcrumInner,56.3133,decoder,MB/s
Binary,1,54.7447,1,20,1600,512,FulcrumInner,55.2793,decoder,MB/s
Binary,1,56.2521,1,21,1600,512,FulcrumInner,56.362,decoder,MB/s
Binary,1,55.7127,1,22,1600,512,FulcrumInner,56.148,decoder,MB/s
Binary,1,56.1634,1,23,1600,512,FulcrumInner,56.3828,decoder,MB/s
Binary,1,56.148,1,24,1600,512,FulcrumInner,56.3674,decoder,MB/s
Binary,1,56.1134,1,25,1600,512,FulcrumInner,56.4422,decoder,MB/s
Binary,1,55.6295,1,26,1600,512,FulcrumInner,56.0641,decoder,MB/s
Binary,1,53.8168,1,27,1600,512,FulcrumInner,54.0271,decoder,MB/s
Binary,1,54.3669,1,28,1600,512,FulcrumInner,54.4731,decoder,MB/s
Binary,1,55.3626,1,29,1600,512,FulcrumInner,56.1195,decoder,MB/s
Binary,2,55.2208,1,0,1600,512,FulcrumInner,55.6522,decoder,MB/s
Binary,2,55.3102,1,1,1600,512,FulcrumInner,55.6343,decoder,MB/s
Binary,2,55.9754,1,2,1600,512,FulcrumInner,56.1941,decoder,MB/s
Binary,2,55.7355,1,3,1600,512,FulcrumInner,55.9532,decoder,MB/s
Binary,2,55.8647,1,4,1600,512,FulcrumInner,56.0829,decoder,MB/s
Binary,2,54.8915,1,5,1600,512,FulcrumInner,55.3203,decoder,MB/s
Binary,2,55.656,1,6,1600,512,FulcrumInner,55.8734,decoder,MB/s
Binary,2,55.7848,1,7,1600,512,FulcrumInner,56.1117,decoder,MB/s
Binary,2,55.9639,1,8,1600,512,FulcrumInner,56.5105,decoder,MB/s
Binary,2,54.3236,1,9,1600,512,FulcrumInner,54.6419,decoder,MB/s
Binary,2,54.1441,1,10,1600,512,FulcrumInner,54.6728,decoder,MB/s
Binary,2,55.9334,1,11,1600,512,FulcrumInner,56.4796,decoder,MB/s
Binary,2,55.139,1,12,1600,512,FulcrumInner,55.8928,decoder,MB/s
Binary,2,56.125,1,13,1600,512,FulcrumInner,56.4538,decoder,MB/s
Binary,2,55.1316,1,14,1600,512,FulcrumInner,55.5623,decoder,MB/s
Binary,2,56.2869,1,15,1600,512,FulcrumInner,56.6167,decoder,MB/s
Binary,2,56.1173,1,16,1600,512,FulcrumInner,56.4461,decoder,MB/s
Binary,2,55.8076,1,17,1600,512,FulcrumInner,56.1346,decoder,MB/s
Binary,2,55.0945,1,18,1600,512,FulcrumInner,55.3097,decoder,MB/s
Binary,2,54.0227,1,19,1600,512,FulcrumInner,54.4447,decoder,MB/s
Binary,2,55.9486,1,20,1600,512,FulcrumInner,56.2765,decoder,MB/s
Binary,2,55.0427,1,21,1600,512,FulcrumInner,55.4727,decoder,MB/s
Binary,2,55.7203,1,22,1600,512,FulcrumInner,55.938,decoder,MB/s
Binary,2,55.5427,1,23,1600,512,FulcrumInner,55.8682,decoder,MB/s
Binary,2,56.4732,1,24,1600,512,FulcrumInner,56.6938,decoder,MB/s
Binary,2,55.656,1,25,1600,512,FulcrumInner,55.9821,decoder,MB/s
Binary,2,55.1613,1,26,1600,512,FulcrumInner,55.3767,decoder,MB/s
Binary,2,55.1242,1,27,1600,512,FulcrumInner,55.4471,decoder,MB/s
Binary,2,55.941,1,28,1600,512,FulcrumInner,56.2688,decoder,MB/s
Binary,2,54.9836,1,29,1600,512,FulcrumInner,55.6279,decoder,MB/s
Binary,3,53.595,1,0,1600,512,FulcrumInner,54.0137,decoder,MB/s
Binary,3,56.075,1,1,1600,512,FulcrumInner,56.4036,decoder,MB/s
Binary,3,55.1687,1,2,1600,512,FulcrumInner,55.492,decoder,MB/s
Binary,3,52.8891,1,3,1600,512,FulcrumInner,53.5089,decoder,MB/s
Binary,3,55.0205,1,4,1600,512,FulcrumInner,55.5578,decoder,MB/s
