benchmark,expansion,density,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit,
binary,2,0.200000,1,87,16,1600,FulcrumInner,encoder,609.523810,609.523810,Mbs,
binary,2,0.200000,1,88,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,2,0.200000,1,89,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,2,0.200000,1,90,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,2,0.200000,1,91,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,2,0.200000,1,92,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,2,0.200000,1,93,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,2,0.200000,1,94,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,2,0.200000,1,95,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,2,0.200000,1,96,16,1600,FulcrumInner,encoder,656.410256,656.410256,Mbs,
binary,2,0.200000,1,97,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,2,0.200000,1,98,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,2,0.200000,1,99,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,2,0.200000,1,100,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,2,0.200000,1,1,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,2,0.200000,1,2,16,1600,FulcrumInner,decoder,1169.230769,984.615385,Mbs,
binary,2,0.200000,1,3,16,1600,FulcrumInner,decoder,1760.000000,1280.000000,Mbs,
binary,2,0.200000,1,4,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,5,16,1600,FulcrumInner,decoder,1955.555556,1422.222222,Mbs,
binary,2,0.200000,1,6,16,1600,FulcrumInner,decoder,1900.000000,1600.000000,Mbs,
binary,2,0.200000,1,7,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,8,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,9,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,10,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,11,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,12,16,1600,FulcrumInner,decoder,1852.631579,1347.368421,Mbs,
binary,2,0.200000,1,13,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,14,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,15,16,1600,FulcrumInner,decoder,1852.631579,1347.368421,Mbs,
binary,2,0.200000,1,16,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,17,16,1600,FulcrumInner,decoder,1066.666667,948.148148,Mbs,
binary,2,0.200000,1,18,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,19,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,20,16,1600,FulcrumInner,decoder,1752.380952,1219.047619,Mbs,
binary,2,0.200000,1,21,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,22,16,1600,FulcrumInner,decoder,1600.000000,1422.222222,Mbs,
binary,2,0.200000,1,23,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,24,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,25,16,1600,FulcrumInner,decoder,1840.000000,1280.000000,Mbs,
binary,2,0.200000,1,26,16,1600,FulcrumInner,decoder,1866.666667,1422.222222,Mbs,
binary,2,0.200000,1,27,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,2,0.200000,1,28,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,29,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,30,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,31,16,1600,FulcrumInner,decoder,1866.666667,1422.222222,Mbs,
binary,2,0.200000,1,32,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,33,16,1600,FulcrumInner,decoder,1955.555556,1422.222222,Mbs,
binary,2,0.200000,1,34,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,35,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,36,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,37,16,1600,FulcrumInner,decoder,1515.789474,1347.368421,Mbs,
binary,2,0.200000,1,38,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,39,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,40,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,41,16,1600,FulcrumInner,decoder,1142.857143,914.285714,Mbs,
binary,2,0.200000,1,42,16,1600,FulcrumInner,decoder,1828.571429,1219.047619,Mbs,
binary,2,0.200000,1,43,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,44,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,45,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,46,16,1600,FulcrumInner,decoder,1515.789474,1347.368421,Mbs,
binary,2,0.200000,1,47,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,48,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,49,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,50,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,51,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,52,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,2,0.200000,1,53,16,1600,FulcrumInner,decoder,1904.761905,1219.047619,Mbs,
binary,2,0.200000,1,54,16,1600,FulcrumInner,decoder,1120.000000,853.333333,Mbs,
binary,2,0.200000,1,55,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,56,16,1600,FulcrumInner,decoder,1852.631579,1347.368421,Mbs,
binary,2,0.200000,1,57,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,58,16,1600,FulcrumInner,decoder,1760.000000,1280.000000,Mbs,
binary,2,0.200000,1,59,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,60,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,2,0.200000,1,61,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,62,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,63,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,64,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,65,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,66,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,2,0.200000,1,67,16,1600,FulcrumInner,decoder,1760.000000,1280.000000,Mbs,
binary,2,0.200000,1,68,16,1600,FulcrumInner,decoder,1680.000000,1280.000000,Mbs,
binary,2,0.200000,1,69,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,70,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,71,16,1600,FulcrumInner,decoder,1866.666667,1422.222222,Mbs,
binary,2,0.200000,1,72,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,73,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,2,0.200000,1,74,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,75,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,76,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,77,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,78,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,79,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,80,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,2,0.200000,1,81,16,1600,FulcrumInner,decoder,1745.454545,1163.636364,Mbs,
binary,2,0.200000,1,82,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,83,16,1600,FulcrumInner,decoder,1680.000000,1280.000000,Mbs,
binary,2,0.200000,1,84,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,2,0.200000,1,85,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,2,0.200000,1,86,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,87,16,1600,FulcrumInner,decoder,1600.000000,1422.222222,Mbs,
binary,2,0.200000,1,88,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,89,16,1600,FulcrumInner,decoder,1200.000000,914.285714,Mbs,
binary,2,0.200000,1,90,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,91,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,92,16,1600,FulcrumInner,decoder,1866.666667,1422.222222,Mbs,
binary,2,0.200000,1,93,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,2,0.200000,1,94,16,1600,FulcrumInner,decoder,1600.000000,1280.000000,Mbs,
binary,2,0.200000,1,95,16,1600,FulcrumInner,decoder,1800.000000,1600.000000,Mbs,
binary,2,0.200000,1,96,16,1600,FulcrumInner,decoder,1694.117647,1505.882353,Mbs,
binary,2,0.200000,1,97,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,2,0.200000,1,98,16,1600,FulcrumInner,decoder,1600.000000,1422.222222,Mbs,
binary,2,0.200000,1,99,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,2,0.200000,1,100,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,1,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,2,16,1600,FulcrumInner,encoder,609.523810,609.523810,Mbs,
binary,3,0.200000,1,3,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,4,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,5,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,6,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,7,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,8,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,9,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,10,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,11,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,12,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,13,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,14,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,15,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,3,0.200000,1,16,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,17,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,18,16,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs,
binary,3,0.200000,1,19,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,20,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,21,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs,
binary,3,0.200000,1,22,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs,
binary,3,0.200000,1,23,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,24,16,1600,FulcrumInner,encoder,501.960784,501.960784,Mbs,
binary,3,0.200000,1,25,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,26,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,27,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs,
binary,3,0.200000,1,28,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,29,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,30,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,31,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,32,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,33,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,34,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,35,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,36,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,37,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs,
binary,3,0.200000,1,38,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,39,16,1600,FulcrumInner,encoder,640.000000,640.000000,Mbs,
binary,3,0.200000,1,40,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,41,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,42,16,1600,FulcrumInner,encoder,775.757576,775.757576,Mbs,
binary,3,0.200000,1,43,16,1600,FulcrumInner,encoder,656.410256,656.410256,Mbs,
binary,3,0.200000,1,44,16,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs,
binary,3,0.200000,1,45,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,46,16,1600,FulcrumInner,encoder,752.941176,752.941176,Mbs,
binary,3,0.200000,1,47,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,48,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,49,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,50,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,51,16,1600,FulcrumInner,encoder,640.000000,640.000000,Mbs,
binary,3,0.200000,1,52,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,53,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,54,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,55,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,56,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,57,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,58,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,59,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,60,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,61,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,62,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,63,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,64,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,65,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,66,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,67,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,68,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,69,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,70,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,71,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,72,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,73,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,74,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,75,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,76,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,77,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,78,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,79,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,80,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,81,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,82,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,83,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,84,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,85,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,86,16,1600,FulcrumInner,encoder,800.000000,800.000000,Mbs,
binary,3,0.200000,1,87,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,88,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,89,16,1600,FulcrumInner,encoder,609.523810,609.523810,Mbs,
binary,3,0.200000,1,90,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,91,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,92,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,93,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,94,16,1600,FulcrumInner,encoder,853.333333,853.333333,Mbs,
binary,3,0.200000,1,95,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,96,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,97,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,98,16,1600,FulcrumInner,encoder,882.758621,882.758621,Mbs,
binary,3,0.200000,1,99,16,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs,
binary,3,0.200000,1,100,16,1600,FulcrumInner,encoder,825.806452,825.806452,Mbs,
binary,3,0.200000,1,1,16,1600,FulcrumInner,decoder,1520.000000,1280.000000,Mbs,
binary,3,0.200000,1,2,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,3,16,1600,FulcrumInner,decoder,1739.130435,1113.043478,Mbs,
binary,3,0.200000,1,4,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,3,0.200000,1,5,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,6,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,3,0.200000,1,7,16,1600,FulcrumInner,decoder,1680.000000,1280.000000,Mbs,
binary,3,0.200000,1,8,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,9,16,1600,FulcrumInner,decoder,1600.000000,1163.636364,Mbs,
binary,3,0.200000,1,10,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,11,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,12,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,13,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,14,16,1600,FulcrumInner,decoder,1680.000000,1280.000000,Mbs,
binary,3,0.200000,1,15,16,1600,FulcrumInner,decoder,1680.000000,1280.000000,Mbs,
binary,3,0.200000,1,16,16,1600,FulcrumInner,decoder,1672.727273,1163.636364,Mbs,
binary,3,0.200000,1,17,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,18,16,1600,FulcrumInner,decoder,1523.809524,1219.047619,Mbs,
binary,3,0.200000,1,19,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,20,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,21,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,3,0.200000,1,22,16,1600,FulcrumInner,decoder,1752.380952,1219.047619,Mbs,
binary,3,0.200000,1,23,16,1600,FulcrumInner,decoder,1066.666667,853.333333,Mbs,
binary,3,0.200000,1,24,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,25,16,1600,FulcrumInner,decoder,1523.809524,1219.047619,Mbs,
binary,3,0.200000,1,26,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,27,16,1600,FulcrumInner,decoder,1600.000000,1280.000000,Mbs,
binary,3,0.200000,1,28,16,1600,FulcrumInner,decoder,1135.483871,825.806452,Mbs,
binary,3,0.200000,1,29,16,1600,FulcrumInner,decoder,1103.448276,882.758621,Mbs,
binary,3,0.200000,1,30,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,31,16,1600,FulcrumInner,decoder,1672.727273,1163.636364,Mbs,
binary,3,0.200000,1,32,16,1600,FulcrumInner,decoder,1600.000000,1280.000000,Mbs,
binary,3,0.200000,1,33,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,34,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,3,0.200000,1,35,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,36,16,1600,FulcrumInner,decoder,1600.000000,1280.000000,Mbs,
binary,3,0.200000,1,37,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,38,16,1600,FulcrumInner,decoder,1520.000000,1280.000000,Mbs,
binary,3,0.200000,1,39,16,1600,FulcrumInner,decoder,1672.727273,1163.636364,Mbs,
binary,3,0.200000,1,40,16,1600,FulcrumInner,decoder,1600.000000,1163.636364,Mbs,
binary,3,0.200000,1,41,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,42,16,1600,FulcrumInner,decoder,1680.000000,1280.000000,Mbs,
binary,3,0.200000,1,43,16,1600,FulcrumInner,decoder,1676.190476,1219.047619,Mbs,
binary,3,0.200000,1,44,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,45,16,1600,FulcrumInner,decoder,1777.777778,1422.222222,Mbs,
binary,3,0.200000,1,46,16,1600,FulcrumInner,decoder,1520.000000,1280.000000,Mbs,
binary,3,0.200000,1,47,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,48,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,49,16,1600,FulcrumInner,decoder,1788.235294,1505.882353,Mbs,
binary,3,0.200000,1,50,16,1600,FulcrumInner,decoder,1600.000000,1280.000000,Mbs,
binary,3,0.200000,1,51,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
binary,3,0.200000,1,52,16,1600,FulcrumInner,decoder,1600.000000,1219.047619,Mbs,
binary,3,0.200000,1,53,16,1600,FulcrumInner,decoder,1066.666667,853.333333,Mbs,
binary,3,0.200000,1,54,16,1600,FulcrumInner,decoder,1600.000000,1219.047619,Mbs,
binary,3,0.200000,1,55,16,1600,FulcrumInner,decoder,1688.888889,1422.222222,Mbs,
binary,3,0.200000,1,56,16,1600,FulcrumInner,decoder,1840.000000,1280.000000,Mbs,
binary,3,0.200000,1,57,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,58,16,1600,FulcrumInner,decoder,1840.000000,1280.000000,Mbs,
binary,3,0.200000,1,59,16,1600,FulcrumInner,decoder,1768.421053,1347.368421,Mbs,
binary,3,0.200000,1,60,16,1600,FulcrumInner,decoder,1142.857143,914.285714,Mbs,
binary,3,0.200000,1,61,16,1600,FulcrumInner,decoder,1600.000000,1280.000000,Mbs,
binary,3,0.200000,1,62,16,1600,FulcrumInner,decoder,1600.000000,1347.368421,Mbs,
binary,3,0.200000,1,63,16,1600,FulcrumInner,decoder,1684.210526,1347.368421,Mbs,
