benchmark,expansion,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit
binary8,2,1,21,256,1600,FulcrumCombined,encoder,130.073039,130.073039,Mbs
binary8,2,1,22,256,1600,FulcrumCombined,encoder,131.831349,131.831349,Mbs
binary8,2,1,23,256,1600,FulcrumCombined,encoder,132.001289,132.001289,Mbs
binary8,2,1,24,256,1600,FulcrumCombined,encoder,132.385262,132.385262,Mbs
binary8,2,1,25,256,1600,FulcrumCombined,encoder,126.771897,126.771897,Mbs
binary8,2,1,26,256,1600,FulcrumCombined,encoder,128.764539,128.764539,Mbs
binary8,2,1,27,256,1600,FulcrumCombined,encoder,129.048519,129.048519,Mbs
binary8,2,1,28,256,1600,FulcrumCombined,encoder,130.073039,130.073039,Mbs
binary8,2,1,29,256,1600,FulcrumCombined,encoder,122.195704,122.195704,Mbs
binary8,2,1,30,256,1600,FulcrumCombined,encoder,122.855429,122.855429,Mbs
binary8,2,1,1,256,1600,FulcrumCombined,decoder,98.889425,98.889425,Mbs
binary8,2,1,2,256,1600,FulcrumCombined,decoder,101.361049,101.361049,Mbs
binary8,2,1,3,256,1600,FulcrumCombined,decoder,92.273034,92.273034,Mbs
binary8,2,1,4,256,1600,FulcrumCombined,decoder,89.179186,89.179186,Mbs
binary8,2,1,5,256,1600,FulcrumCombined,decoder,96.308488,96.308488,Mbs
binary8,2,1,6,256,1600,FulcrumCombined,decoder,90.679655,90.679655,Mbs
binary8,2,1,7,256,1600,FulcrumCombined,decoder,99.780755,99.780755,Mbs
binary8,2,1,8,256,1600,FulcrumCombined,decoder,99.008944,99.008944,Mbs
binary8,2,1,9,256,1600,FulcrumCombined,decoder,100.12222,100.12222,Mbs
binary8,2,1,10,256,1600,FulcrumCombined,decoder,101.461481,101.461481,Mbs
binary8,2,1,11,256,1600,FulcrumCombined,decoder,98.746384,98.746384,Mbs
binary8,2,1,12,256,1600,FulcrumCombined,decoder,102.940437,102.940437,Mbs
binary8,2,1,13,256,1600,FulcrumCombined,decoder,99.393351,99.393351,Mbs
binary8,2,1,14,256,1600,FulcrumCombined,decoder,102.877158,102.476858,Mbs
binary8,2,1,15,256,1600,FulcrumCombined,decoder,101.285856,101.285856,Mbs
binary8,2,1,16,256,1600,FulcrumCombined,decoder,97.943568,97.943568,Mbs
binary8,2,1,17,256,1600,FulcrumCombined,decoder,102.390438,101.992032,Mbs
binary8,2,1,18,256,1600,FulcrumCombined,decoder,101.713434,101.713434,Mbs
binary8,2,1,19,256,1600,FulcrumCombined,decoder,98.060809,98.060809,Mbs
binary8,2,1,20,256,1600,FulcrumCombined,decoder,96.082571,96.082571,Mbs
binary8,2,1,21,256,1600,FulcrumCombined,decoder,97.17675,97.17675,Mbs
binary8,2,1,22,256,1600,FulcrumCombined,decoder,99.176755,99.176755,Mbs
binary8,2,1,23,256,1600,FulcrumCombined,decoder,94.333563,93.966506,Mbs
binary8,2,1,24,256,1600,FulcrumCombined,decoder,95.656235,95.656235,Mbs
binary8,2,1,25,256,1600,FulcrumCombined,decoder,98.817853,98.817853,Mbs
binary8,2,1,26,256,1600,FulcrumCombined,decoder,100.048852,100.048852,Mbs
binary8,2,1,27,256,1600,FulcrumCombined,decoder,99.85373,99.85373,Mbs
binary8,2,1,28,256,1600,FulcrumCombined,decoder,100.318393,100.318393,Mbs
binary8,2,1,29,256,1600,FulcrumCombined,decoder,101.330705,100.936422,Mbs
binary8,2,1,30,256,1600,FulcrumCombined,decoder,98.013879,98.013879,Mbs
binary,3,1,1,256,1600,FulcrumInner,encoder,129.415482,129.415482,Mbs
binary,3,1,2,256,1600,FulcrumInner,encoder,131.577257,131.577257,Mbs
binary,3,1,3,256,1600,FulcrumInner,encoder,130.988168,130.988168,Mbs
binary,3,1,4,256,1600,FulcrumInner,encoder,127.126009,127.126009,Mbs
binary,3,1,5,256,1600,FulcrumInner,encoder,127.64101,127.64101,Mbs
binary,3,1,6,256,1600,FulcrumInner,encoder,130.362826,130.362826,Mbs
binary,3,1,7,256,1600,FulcrumInner,encoder,130.946292,130.946292,Mbs
